source_record_id,target_record_id,relationship_type
d28d7245-7112-502a-815c-2c0ac4f5416b,ec73b1c7-2033-550c-84b1-7f1ca60d1588,CLASSIFIES
9390254a-855b-54b8-84dd-c216dcf3ff6c,3cfcd9ae-d7a8-5d08-805e-0785fd2d0636,CLASSIFIES
5a325d66-1c41-5fb2-8c9a-4823a6c60750,7365ae59-562e-59ad-830a-df1b58178972,CLASSIFIES
930fbe4a-07bf-5d6a-8fa2-a06cda4a08c1,5a5bd388-5980-55c1-8a19-4aad7890e40e,CLASSIFIES
7e085d1d-9276-509f-89e7-cd3945c31eef,46261313-9491-5e6a-8e3d-49b57533dffd,CLASSIFIES
60cb5ec4-de76-55ef-8cd4-e33c8a8cb850,cad44f64-dee9-545a-847b-018d1a7893c8,CLASSIFIES
940b6882-1298-5aa6-8932-27bf859fc72c,d26ebab3-dbc0-50d9-8e3d-27481eb0c2c5,CLASSIFIES
09531c52-f050-5dd9-8253-96272757536a,17e90d99-074c-5ee3-8b7c-ef04deeff608,CLASSIFIES
80abc160-e944-56c7-8cf7-78cd5e63946c,582eb67c-1c1d-584e-8745-7084550f31fb,CLASSIFIES
e0d5b593-25bc-58fa-8b30-0ee631e17d72,868ad9c1-3af5-5e61-8a78-78e4bf40f9b7,CLASSIFIES
33207498-b6ad-5b5a-892c-2cd1c4efc216,9592df58-8109-5cbf-8cb3-8d7ff1332e4b,CLASSIFIES
aff1aeb4-f2ca-5464-8997-4fa2be81fdeb,fa5eb197-b279-5a35-83a4-829fda3ac7df,CLASSIFIES
e0a84b93-8a2a-59de-87f7-d0501df7ce71,2016ce07-5d27-5e36-840e-241fcf0bc9e5,CLASSIFIES
970ba487-fd19-562a-8196-3e849148e6ec,b631b8d4-e245-5330-8d3e-5532a1e3f574,CLASSIFIES
4c4adb68-1509-5a0a-8fef-784262c53d0f,c1e2c819-c18e-5c32-8059-1dd4e2aabe5d,CLASSIFIES
2c9731df-94f0-5279-8d56-11679568728b,e56df48b-5590-52e5-8df6-5a0f6ea605d1,CLASSIFIES
e24ff643-5b47-51c8-8bdf-b1b26a727df1,9688c3d1-1c9a-54a7-8fe7-cd02cee0dcc2,CLASSIFIES
6850fd1a-6028-5605-8fe1-74e1c8f06b1a,daf240fa-c762-5d72-8dd1-95a3bee10312,CLASSIFIES
205da1f4-88b9-5aeb-8c39-bbe9dbc3626e,2025f05e-c362-5907-8fb8-aa17404e22e6,CLASSIFIES
cdb98838-9ea6-5784-8685-8dc33bedce22,04f4d4cf-4adb-5817-8798-9530c5ab814f,CLASSIFIES
84811356-690c-5be6-8b52-26821e29999b,30a63b38-48fb-527e-8a2d-00bd910273d3,CLASSIFIES
8c5dad45-663d-5f6f-858a-01a9a149138c,4206d82e-aec7-50d5-8b8e-efe236701702,CLASSIFIES
97be2ba9-cff7-58bc-889f-cab307de0e84,9f857d00-60a1-5a89-82f6-375400d3b74d,CLASSIFIES
8792e523-b027-59bc-8bc1-9fd44c6fece3,36db3e2b-b508-5990-8fc0-3ec733941f9b,CLASSIFIES
54414e03-e61d-515b-8f93-a2dad1270bd2,099a2297-0668-557a-821e-70b90f91e39b,CLASSIFIES
d96e7cef-12ed-5d79-81ca-fce105869beb,338c82fd-bf29-5a23-838b-fca7f872a918,CLASSIFIES
3b7129f6-dabe-57a5-8f79-808717b78e30,53e916f8-a9d3-521b-8ffe-f046029943c4,CLASSIFIES
9386393f-9799-55b9-8343-13d2a327300a,8f9343d6-431a-543e-8f22-e553da4f1815,CLASSIFIES
9fd3feb6-2ae0-5258-8312-28a9a39ede5a,d26ebab3-dbc0-50d9-8e3d-27481eb0c2c5,CLASSIFIES
