source_record_id,target_record_id,relationship_type
cb2a79f5-6fb4-523b-87f2-23747b5a7305,cb35034e-a6a5-59ca-8bd9-c157cfe862f6,PART_OF
34c888b4-ddc9-5cc1-81b8-940b23f01e6d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
cb2a79f5-6fb4-523b-87f2-23747b5a7305,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
ac9cb766-4c49-5a24-84af-a0ef5ecdf3a3,a8c52e49-e338-559c-8192-9e9dd20bf7da,CLASSIFIES
a8c52e49-e338-559c-8192-9e9dd20bf7da,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
ac9cb766-4c49-5a24-84af-a0ef5ecdf3a3,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f96d5fab-dd72-5b28-8491-55cac8748279,c3d8c31a-a659-51f8-86d9-acaa52108aff,CLASSIFIES
c3d8c31a-a659-51f8-86d9-acaa52108aff,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f96d5fab-dd72-5b28-8491-55cac8748279,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
8df6de57-233c-55c8-89c3-2ed57d28ff91,a8b8f6e5-d430-58ac-89cf-103a35aac2eb,CLASSIFIES
a8b8f6e5-d430-58ac-89cf-103a35aac2eb,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
8df6de57-233c-55c8-89c3-2ed57d28ff91,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
8b75e9e8-eca5-51b7-8f4f-a1cbf242f270,4f88dcac-aa01-54de-87da-6b30e299dc04,CLASSIFIES
8b75e9e8-eca5-51b7-8f4f-a1cbf242f270,2dcfe6fc-5e92-59bc-8fce-365461139078,PART_OF
4f88dcac-aa01-54de-87da-6b30e299dc04,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
8b75e9e8-eca5-51b7-8f4f-a1cbf242f270,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
5927e89d-6e2d-5420-85b7-5caa81d02458,3806b2e2-4571-5360-889f-c61a540a86fd,CLASSIFIES
5927e89d-6e2d-5420-85b7-5caa81d02458,2dcfe6fc-5e92-59bc-8fce-365461139078,PART_OF
3806b2e2-4571-5360-889f-c61a540a86fd,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
5927e89d-6e2d-5420-85b7-5caa81d02458,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f3ae31a1-94a0-58a9-89c6-9ce2442b5bab,2c346076-3957-50f9-81b5-6ae92cb6ed33,CLASSIFIES
